,src,tgt,tag,loss
0,fpvure,fpvured,V;PST,0.9929912
6423,sccoah,sccoahed,V;PST,1.7738032
6424,jiike,jiiked,V;PST,0.75026095
6425,crrqg,crrqged,V;PST,1.3220935
6426,wjve,wjved,V;PST,1.929027
6427,decide,decided,V;PST,0.73301053
6428,rante,ranted,V;PST,0.6817742
6429,suiae,suiaed,V;PST,0.8035317
6430,sbawle,sbawled,V;PST,0.8719311
6431,icjure,icjured,V;PST,1.4008267
6432,squabh,squabhed,V;PST,0.78791356
6433,eurf,eurfed,V;PST,0.8308965
6434,incjhpocbre,incjhpocbred,V;PST,2.1965208
6435,mail,mailed,V;PST,1.2500074
6436,drixrcy,drixrcyed,V;PST,1.9997476
6437,slrcam,slrcamed,V;PST,1.716648
6438,gopa,gopaed,V;PST,1.2426689
6439,mcmch,mcmched,V;PST,1.6364665
6440,cdprize,cdprized,V;PST,1.2125037
6441,cnll,cnlled,V;PST,0.86082274
6442,shave,shaved,V;PST,0.6965023
6443,oysd,oysded,V;PST,0.9155131
6444,vutr,vutred,V;PST,1.1201357
6445,slkep,slkpt,V;PST,2.5960655
6446,nzort,nzorted,V;PST,1.0698787
6447,fart,farted,V;PST,0.7144841
6448,wikh,wikhed,V;PST,0.77833194
6449,tateeo,tateeoed,V;PST,1.7743092
6450,pfmxend,pfmxended,V;PST,1.2617961
6451,kapr,kaprd,V;PST,1.7075406
6452,pgaie,pgaied,V;PST,0.7327998
6453,ysrot,ysrt,V;PST,4.5861807
6454,erpl,erpled,V;PST,0.84283686
6455,naux,nauxed,V;PST,1.1420105
6456,dvkggn,dvkggned,V;PST,1.936104
6457,yaiea,yaiead,V;PST,1.4673707
6458,tske,tsked,V;PST,0.7241848
6459,jnuff,jnuffed,V;PST,0.8837565
6460,cnnclsle,cnnclsled,V;PST,1.9037701
6461,habd,habded,V;PST,0.79998195
6462,agqjht,agqjhted,V;PST,1.4208643
6463,tiizk,tiizked,V;PST,0.83009374
6464,slrounbe,slrounbed,V;PST,1.3121701
6465,ryvxire,ryvxired,V;PST,1.6068219
6466,bfmy,bfmied,V;PST,1.911971
6467,drbp,drbpped,V;PST,1.3553544
6468,clzbker,clzbkered,V;PST,1.4524746
6469,swalllw,swalllwed,V;PST,1.6160247
6470,addjwenxte,addjwenxted,V;PST,1.744337
6471,punnsh,punnshed,V;PST,0.87314796
6472,sauvo,sauvod,V;PST,1.0650177
6473,ntafi,ntafid,V;PST,1.361337
6474,rwlreseqt,rwlreseqted,V;PST,1.6739135
6475,warn,warned,V;PST,0.7088242
6476,wopy,wopied,V;PST,0.75118434
6477,nica,nicaed,V;PST,1.1255759
6478,mpgage,mpgaged,V;PST,1.5456654
6479,zqssh,zqsshed,V;PST,1.6427054
6480,ark,arked,V;PST,0.7992997
6481,iooutaoe,iooutaoed,V;PST,1.2551254
6482,littir,littired,V;PST,0.90210694
6483,cremame,cremamed,V;PST,0.7694721
6484,cdnter,cdntered,V;PST,1.9547225
6485,assuge,assuged,V;PST,1.0559205
6486,gunr,gunred,V;PST,1.4473476
6487,ztpx,ztpxed,V;PST,2.0738018
6488,snarl,snarled,V;PST,0.7046513
6489,hai,haied,V;PST,0.7024539
6490,dsfzar,dsfzared,V;PST,2.0930347
6491,pmapk,pmapked,V;PST,1.0134695
6492,hehgh,hehghed,V;PST,1.2014096
6493,coledot,coledoted,V;PST,1.3651069
6494,schaxrh,schaxrhed,V;PST,1.0853379
6495,ruenhe,ruenhed,V;PST,0.8407508
6496,mbre,mbred,V;PST,1.4249212
6497,scoop,scooped,V;PST,0.7186737
6498,evndoe,evndoed,V;PST,2.0264664
6499,ccahlkcaee,ccahlkcaeed,V;PST,3.0761068
6500,ena,enaed,V;PST,1.1472192
6501,ivhirgt,ivhirgted,V;PST,1.4325962
6502,belohg,belohged,V;PST,1.4741051
6503,wogdwr,wogdwred,V;PST,1.6164612
6504,rwcgcae,rwcgcaed,V;PST,2.1491728
6505,waoas,waoased,V;PST,0.7339261
6506,iufp,iufped,V;PST,1.1775987
6507,advqrtite,advqrtited,V;PST,1.5563674
6508,conjult,conjulted,V;PST,1.3150083
6509,bazb,bazbed,V;PST,0.7591898
6510,hend,hended,V;PST,0.6872372
6511,skllb,skllbbed,V;PST,1.35181
6512,dvrg,dvrgged,V;PST,1.0764298
6513,colligge,colligged,V;PST,0.86003745
6514,tune,tuned,V;PST,0.77830034
6515,bluck,blucked,V;PST,0.700979
6516,ooine,ooineed,V;PST,1.3363439
6517,oyfey,oyfeyed,V;PST,1.0312375
6518,atjfck,atjfcked,V;PST,1.7133069
6519,fsuuker,fsuukered,V;PST,1.1966846
6520,jmrdn,jmrdnd,V;PST,2.3706129
6521,boixs,boixsed,V;PST,1.2458191
6522,shqiten,shqitened,V;PST,1.4201826
6523,cruhch,cruhched,V;PST,0.7530377
6524,snuct,snucted,V;PST,0.70259905
6525,wdodel,wdodelled,V;PST,1.560931
6526,ecvladn,ecvladned,V;PST,1.4660628
6527,suvpovt,suvpovted,V;PST,1.14558
6528,curye,curyed,V;PST,1.2271411
6529,ppu,ppud,V;PST,1.5342523
6530,swlume,swlumed,V;PST,0.8017815
6531,folupw,folupwed,V;PST,1.0540687
6532,bou,boued,V;PST,0.79607505
6533,chalbe,chalbed,V;PST,1.1551819
6534,styqpe,styqped,V;PST,1.7246659
6535,dhswaaot,dhswaaoted,V;PST,1.9841539
6536,fyrbid,fyrbade,V;PST,2.1936846
6537,tcaslpnwt,tcaslpnwted,V;PST,2.3181474
6538,qwwge,qwwged,V;PST,1.9400095
6539,yygb,yygbed,V;PST,2.3336353
6540,blvyu,blvyued,V;PST,1.5000589
6541,hyuwotive,hyuwotived,V;PST,2.006014
6542,collire,collired,V;PST,0.73349494
6543,mpait,mpait,V;PST,1.6076641
6544,swbtch,swbtched,V;PST,1.8466566
6545,mfsarcom,mfsarcomed,V;PST,2.5121415
6546,ghneaalime,ghneaalimed,V;PST,1.8006754
6547,purhe,purhed,V;PST,0.7152686
6548,scope,scoped,V;PST,0.83104736
6549,gofbse,gofbsed,V;PST,1.0432148
6550,seggr,seggred,V;PST,0.89533144
6551,ckgte,ckgted,V;PST,1.3925449
6552,mbntbon,mbntboned,V;PST,2.4130704
6553,lead,leaded,V;PST,0.8796283
6554,sueyl,sueyled,V;PST,1.3152105
6555,captzvare,captzvared,V;PST,1.7471173
6556,sutr,sutred,V;PST,1.078512
6557,evhougbye,evhougbyed,V;PST,1.8538154
6558,pwpcel,pwpceled,V;PST,1.3779479
6559,conc,concd,V;PST,1.6732296
6560,crag,cragged,V;PST,0.68973
6561,foihion,foihioned,V;PST,1.089847
6562,ueal,uealed,V;PST,0.84643173
6563,duck,ducked,V;PST,0.70893174
6564,mark,marked,V;PST,1.1297245
6565,arrfnge,arrfnged,V;PST,1.3202151
6566,ctubk,ctubked,V;PST,0.95753014
6567,tonmsr,tonmsred,V;PST,1.8533584
6568,figmt,fougmt,V;PST,2.849629
6569,ich,iched,V;PST,0.90591055
6570,gliud,gliuded,V;PST,1.0183649
6571,dpt,dptted,V;PST,1.683344
6572,kxte,kxted,V;PST,1.4311429
6573,nhyck,nhycked,V;PST,1.0872325
6574,prczer,prczered,V;PST,0.83343685
6575,nutx,nutxed,V;PST,1.0795445
6576,uezt,uezted,V;PST,1.3655179
6577,rain,rained,V;PST,0.6894387
6578,iait,iaited,V;PST,0.69152147
6579,prfcir,prfcirred,V;PST,1.1085712
6580,qbepf,qbepfd,V;PST,1.9606367
6581,gece,geced,V;PST,0.722064
6582,anxry,anxryed,V;PST,1.719261
6583,retlre,retlred,V;PST,1.2405186
6584,ahop,ahoped,V;PST,1.0000613
6585,rsdzsl,rsdzsled,V;PST,1.6797465
6586,sureck,surecked,V;PST,0.7144487
6587,sqart,sqarted,V;PST,1.1076423
6588,mkeele,mkeeled,V;PST,1.2707431
6589,inzrocufe,inzrocufed,V;PST,1.3277733
6590,itcb,itcbed,V;PST,2.754276
6591,lebp,lebpt,V;PST,1.2296416
6592,ezpect,ezpected,V;PST,0.89392525
6593,gate,gated,V;PST,0.70077187
6594,scazlrr,scazlrred,V;PST,1.0047121
6595,spzsx,spzsxed,V;PST,1.724968
6596,slrctch,slrctched,V;PST,1.1400822
6597,lbsr,lbsred,V;PST,2.426773
6598,jaxi,jaxied,V;PST,0.84253275
6599,convurt,convurted,V;PST,1.3626419
6600,azvusce,azvusced,V;PST,1.3375381
6601,woabre,woabred,V;PST,0.85721207
6602,dqjnch,dqjnched,V;PST,3.2610524
6603,zoom,zoomed,V;PST,0.84924424
6604,scrvve,scrvved,V;PST,1.3035719
6605,jmlsh,jmlshed,V;PST,1.7912537
6606,rednse,rednsed,V;PST,1.5452799
6607,struss,strussed,V;PST,0.7340661
6608,tkade,tkaded,V;PST,1.1101056
6609,sfvep,sfvpt,V;PST,3.3780394
6610,mint,minted,V;PST,0.8617813
6611,bsn,bsned,V;PST,1.0979738
6612,muedse,muedsed,V;PST,1.3687888
6613,tjjp,tjjpped,V;PST,1.9394028
6614,enjmv,enjmved,V;PST,1.3460344
6615,snuggle,snuggled,V;PST,0.73087716
6616,toamt,toamted,V;PST,1.135817
6617,ventmre,ventmred,V;PST,1.3277886
6618,gcit,gcitted,V;PST,0.8624848
6619,isaeot,isaeoted,V;PST,0.9631834
6620,compnyin,compnyined,V;PST,1.3953748
6621,duevs,duevsed,V;PST,1.3619523
6622,lxft,lxfted,V;PST,1.5542867
6623,mjjld,mjjlded,V;PST,2.4937394
6624,admkl,admkld,V;PST,2.1050339
6625,aymb,aymbed,V;PST,0.94632924
6626,intlbd,intlbded,V;PST,1.2207212
6627,tdppxe,tdppxed,V;PST,1.6241903
6628,szuffve,szuffved,V;PST,1.1784399
6629,tnbrheqze,tnbrheqzed,V;PST,1.4757484
6630,garnce,garnced,V;PST,0.8784196
6631,pjhf,pjhfed,V;PST,1.1799432
6632,stxop,stxoped,V;PST,1.5092499
6633,verbaqize,verbaqized,V;PST,1.0833768
6634,regcoe,regcoed,V;PST,0.7935597
6635,cgrl,cgrled,V;PST,1.088916
6636,ttrlp,ttrlpped,V;PST,1.5003022
6637,tyack,tyacked,V;PST,0.81975126
6638,rowsa,rowsaed,V;PST,1.595638
6639,rbkwcge,rbkwcged,V;PST,1.4844849
6640,waxc,waxced,V;PST,0.8760808
6641,poiran,poiraned,V;PST,0.71383506
6642,purasfute,purasfuted,V;PST,1.0322801
6643,flnk,flnked,V;PST,1.461218
6644,icjit,icjited,V;PST,1.5682476
6645,shqoke,shqoked,V;PST,1.1473736
6646,resofle,resofled,V;PST,0.9954217
6647,fejid,fejided,V;PST,0.8187723
6648,pomath,pomathed,V;PST,1.6497957
6649,wiggqe,wiggqed,V;PST,1.2327714
6650,hopa,hopad,V;PST,1.2785369
6651,vdmvhh,vdmvhhed,V;PST,2.1172698
6652,saunv,saunved,V;PST,1.0916859
6653,karcx,karcxed,V;PST,1.1336575
6654,tryksvorm,tryksvormed,V;PST,1.5596528
6655,whtish,whtished,V;PST,0.99587524
6656,wtqn,wtqned,V;PST,1.4525852
6657,raik,raiked,V;PST,0.7674523
6658,svarve,svarved,V;PST,0.84928066
6659,ball,balled,V;PST,0.68516666
6660,dxrx,dxrxed,V;PST,1.5448676
6661,lvad,lvaded,V;PST,1.3113228
6662,towfh,towfhed,V;PST,1.171232
6663,rztrert,rztrerted,V;PST,1.0195346
6664,dnopte,dnopted,V;PST,1.1248739
6665,eghauat,eghauated,V;PST,1.2564452
6666,gixzle,gixzled,V;PST,0.8488848
6667,spldsh,spldshed,V;PST,1.802834
6668,somm,sommed,V;PST,0.9351408
6669,ihjdvgue,ihjdvgued,V;PST,1.972113
6670,xlnp,xlnpped,V;PST,1.578973
6671,siap,siapped,V;PST,0.99870384
6672,ztilk,ztilked,V;PST,1.013878
6673,dsps,dspsed,V;PST,1.4687432
6674,two,twoted,V;PST,1.5454881
6675,pmroy,pmroied,V;PST,1.3102274
6676,pridk,pridked,V;PST,1.044776
6677,eqsy,eqsied,V;PST,1.4405062
6678,buusoe,buusoed,V;PST,1.2349486
6679,sgcure,sgcured,V;PST,1.3393711
6680,rutiyn,rutiyned,V;PST,1.0241038
6681,lko,lkoed,V;PST,1.5133182
6682,fkmole,fkmoled,V;PST,1.5508045
6683,idqhsve,idqhsved,V;PST,2.5273786
6684,stritgle,stritgled,V;PST,0.79666334
6685,nhush,nhushed,V;PST,0.9530684
6686,rut,rutted,V;PST,0.7394765
6687,jaayw,jaaywed,V;PST,1.243068
6688,eppress,eppressed,V;PST,0.95865905
6689,izck,izcked,V;PST,1.0306991
6690,znxaf,znxafed,V;PST,2.0171144
6691,cowk,cowked,V;PST,0.96231705
6692,yioi,yioied,V;PST,1.6579161
6693,smrivel,smriveled,V;PST,0.72713506
6694,dlwnfoad,dlwnfoaded,V;PST,1.3171352
6695,terxtfy,terxtfied,V;PST,1.1650033
6696,svstwh,svstwhed,V;PST,1.4420263
6697,euvst,euvst,V;PST,1.2864231
6698,bakbjge,bakbjged,V;PST,1.0663333
6699,marsmn,marsmned,V;PST,1.0377042
6700,suetrbct,suetrbcted,V;PST,1.4176618
6701,ald,alded,V;PST,0.79799557
6702,amscn,amscned,V;PST,1.2260984
6703,noanf,noanfed,V;PST,1.1334963
6704,befriand,befrianded,V;PST,1.2860409
6705,gafxbe,gafxbed,V;PST,1.2256247
6706,bvbdy,bvbdied,V;PST,3.3053055
6707,mib,mibed,V;PST,2.1169088
6708,ssdll,ssdlled,V;PST,0.9952993
6709,yiycl,yiycled,V;PST,1.3186263
6710,micaaphfce,micaaphfced,V;PST,2.2695448
6711,puncudre,puncudred,V;PST,1.2772033
6712,send,sent,V;PST,2.007294
6713,qyack,qyacked,V;PST,1.3149037
6714,polrye,polryed,V;PST,1.5398678
6715,sdpurciue,sdpurciued,V;PST,1.3645091
6716,dilsgbme,dilsgbmed,V;PST,1.6676645
6717,fsowm,fsowmed,V;PST,0.90489763
6718,eperge,eperged,V;PST,0.74094826
6719,cinxm,cinxmed,V;PST,1.0211347
6720,tjrejwvn,tjrejwvned,V;PST,2.646501
6721,illismrage,illismraged,V;PST,1.182923
6722,plaia,plaiaed,V;PST,0.9798475
6723,shiker,shikered,V;PST,0.7075955
6724,fwbsa,fwbsaed,V;PST,1.6624557
6725,zmfge,zmfged,V;PST,1.909645
6726,revvvse,revvvsed,V;PST,1.2669609
6727,bise,bised,V;PST,0.79705936
6728,bnot,bnoted,V;PST,1.1650741
6729,ulug,ulugged,V;PST,0.7067947
6730,pvdtmct,pvdtmcted,V;PST,1.4873426
6731,rwcoher,rwcohered,V;PST,1.148942
6732,cnajthr,cnajthred,V;PST,1.2517803
6733,ohwtr,ohwtred,V;PST,2.138039
6734,borrhw,borrhwed,V;PST,1.3782032
6735,bmadn,bmadned,V;PST,1.3157332
6736,pay,payed,V;PST,0.7504708
6737,ccniel,ccnieled,V;PST,1.1247758
6738,inflrtnce,inflrtnced,V;PST,1.5850581
6739,bakz,bakzd,V;PST,1.9792342
6740,clxzs,clxzsed,V;PST,1.3702071
6741,pcwiyitn,pcwiyitned,V;PST,1.9810826
6742,ctylq,ctylqd,V;PST,2.0278373
6743,elut,elutted,V;PST,0.828908
6744,viet,vieted,V;PST,0.8816409
6745,paetqlt,paetqlted,V;PST,1.6128708
6746,fomk,fomked,V;PST,0.7871009
6747,driqbee,driqbeed,V;PST,1.5175432
6748,rdzl,rdzled,V;PST,1.2746792
6749,camxhbkwnd,camxhbkwnded,V;PST,2.483415
6750,puuue,puuued,V;PST,1.7643988
6751,sslvamn,sslvamned,V;PST,1.2556286
6752,swkvel,swkveled,V;PST,1.4944903
6753,bhtbkm,bhtbkmed,V;PST,1.9563261
6754,brawl,brawled,V;PST,0.72928375
6755,phactife,phactifed,V;PST,0.85066
6756,imzar,imzarred,V;PST,1.5473549
6757,sdxp,sdxpped,V;PST,1.3658134
6758,gmeeu,gmeeued,V;PST,1.1409861
6759,deszc,deszced,V;PST,0.9178252
6760,nrpme,nrpmeed,V;PST,2.3290186
6761,segfnnt,segfnnted,V;PST,1.6284469
6762,blozsom,blozsomed,V;PST,1.6232857
6763,ppece,ppeced,V;PST,0.9254383
6764,orvament,orvamented,V;PST,0.9477194
6765,jail,jailed,V;PST,0.7316435
6766,sggezen,sggezened,V;PST,1.6288608
6767,stienh,stienhed,V;PST,0.844752
6768,nosele,noseled,V;PST,0.7435419
6769,thymz,thymzed,V;PST,1.1327258
6770,bhmtshe,bhmtshed,V;PST,3.1711192
6771,disturb,disturbed,V;PST,0.87748414
6772,gpipb,gpipbed,V;PST,0.80094254
6773,owerwuplm,owerwuplmed,V;PST,1.739818
6774,age,aged,V;PST,0.69063914
6775,uaesc,uaescked,V;PST,2.1227536
6776,sluawk,sluawked,V;PST,1.6220707
6777,bbzll,bbzlled,V;PST,1.401101
6778,evykykte,evykykted,V;PST,2.2123704
6779,hipeonvte,hipeonvted,V;PST,1.9556562
6780,bbod,bboded,V;PST,1.9694659
6781,seihg,seihgd,V;PST,1.8225765
6782,corc,corced,V;PST,0.6989065
6783,mejt,mejted,V;PST,0.8635705
6784,msfmle,msfmled,V;PST,2.7830274
6785,stuze,stuzeed,V;PST,1.7342327
6786,txw,txwed,V;PST,1.1496941
6787,rkvawd,rkvawded,V;PST,1.2080973
6788,haddre,haddred,V;PST,0.81345356
6789,blep,blepped,V;PST,0.7564373
6790,relggfe,relggfed,V;PST,0.9502907
6791,reecy,reecied,V;PST,1.0876582
6792,fsqak,fsqaked,V;PST,0.86903405
6793,hoasn,hoasned,V;PST,0.78217393
6794,rmacg,rmacged,V;PST,1.1693925
6795,chais,chaised,V;PST,0.76650447
6796,ariam,ariamed,V;PST,1.2772598
6797,lowg,lowged,V;PST,0.7352012
6798,gbohqfy,gbohqfied,V;PST,1.6062958
6799,lade,laded,V;PST,1.0338562
6800,stir,stirred,V;PST,0.71023095
6801,aipbye,aipbyed,V;PST,1.3278958
6802,uqavv,uqavvd,V;PST,2.1091623
6803,coaeqver,coaeqvered,V;PST,1.1532683
6804,comrodt,comrodted,V;PST,0.96428573
6805,xase,xased,V;PST,1.0400254
6806,vohm,vohmed,V;PST,0.77816063
6807,adtot,adtotted,V;PST,1.1174784
6808,dlnbhd,dlnbhded,V;PST,1.5653718
6809,explode,exploded,V;PST,0.73508966
6810,wwigh,wwighed,V;PST,1.1119065
6811,tgghhen,tgghhened,V;PST,1.0880679
6812,blfch,blfched,V;PST,1.3706475
6813,perczrm,perczrmed,V;PST,1.7056684
6814,shmecwlfbt,shmecwlfbted,V;PST,1.4164183
6815,armas,armased,V;PST,1.08739
6816,reszlnd,reszlnded,V;PST,2.003044
6817,dituuss,dituussed,V;PST,1.5628041
6818,vagy,vagied,V;PST,1.0396287
6819,top,topd,V;PST,2.0953171
6820,suxvey,suxveyed,V;PST,1.3595694
6821,coumble,coumbled,V;PST,0.7121572
6822,jzbtisin,jzbtisined,V;PST,2.4198697
6823,seqvvbe,seqvvbed,V;PST,1.962769
6824,jrpe,jrped,V;PST,1.7870017
6825,cocpaess,cocpaessed,V;PST,1.0974728
6826,hleg,hlegged,V;PST,0.7234772
6827,squxre,squxred,V;PST,1.2249936
6828,regox,regoxed,V;PST,1.0901287
6829,owexate,owexated,V;PST,1.3954182
6830,pvatzxe,pvatzxed,V;PST,1.6655856
6831,sqhoosh,sqhooshed,V;PST,0.8404692
6832,lfaw,lfawed,V;PST,1.0704755
6833,bdsd,bdsded,V;PST,1.5376042
6834,strvak,strvaked,V;PST,0.8862049
6835,sele,seled,V;PST,0.6930639
6836,trembde,trembded,V;PST,0.9657707
6837,buycm,buycmed,V;PST,1.2542094
6838,prhpabe,prhpabed,V;PST,1.1467098
6839,txlmchole,txlmcholed,V;PST,1.5586135
6840,czannel,czanneled,V;PST,0.95400894
6841,wrinqh,wrinqhed,V;PST,1.4445186
6842,trhmpxe,trhmpxed,V;PST,1.9473515
6843,retrjeze,retrjezed,V;PST,1.5207391
6844,bbiach,bbiached,V;PST,0.86674416
6845,tcram,tcrammed,V;PST,0.82839644
6846,nkpel,nkpeld,V;PST,2.7432997
6847,pnethre,pnethred,V;PST,1.3185686
6848,dovegt,dovegted,V;PST,0.8677333
6849,cplfqte,cplfqted,V;PST,1.9804263
6850,lopmen,lopmened,V;PST,0.7880374
6851,xloz,xlozed,V;PST,1.0876344
6852,pot,potted,V;PST,0.6913997
6853,wgnd,wgnded,V;PST,0.8950048
6854,jrolt,jrolted,V;PST,0.7609518
6855,guzzle,guzzled,V;PST,0.8579133
6856,dewpdn,dewpdned,V;PST,1.383771
6857,gulrjnwee,gulrjnweed,V;PST,2.3702295
6858,pvmwh,pvmwhd,V;PST,2.994946
6859,wcslow,wcslowed,V;PST,1.0689809
6860,iimmit,iimmitted,V;PST,1.8054409
6861,disjnfrage,disjnfraged,V;PST,1.8084856
6862,svklep,svklepped,V;PST,1.9210571
6863,ophuezs,ophuezsed,V;PST,2.0153623
6864,wcocl,wcocled,V;PST,1.0761181
6865,didnle,didnled,V;PST,1.2904308
6866,cumbion,cumbioned,V;PST,0.8085483
6867,blcu,blcued,V;PST,1.8213313
6868,doak,doaked,V;PST,0.69796765
6869,huhlle,huhlled,V;PST,1.063084
6870,noslwxde,noslwxded,V;PST,1.5559018
6871,dflll,dfllled,V;PST,0.9635935
6872,abnykt,abnykted,V;PST,1.4910753
6873,bkdvn,bkdvnd,V;PST,1.6270512
6874,rynsy,rynsyd,V;PST,1.7371134
6875,pakw,pakwed,V;PST,0.7586212
6876,tftcm,tftcmd,V;PST,2.1265423
6877,iavf,iavfed,V;PST,0.8067208
6878,mog,moged,V;PST,1.4643992
6879,yilm,yilmed,V;PST,0.93333215
6880,nxqfaee,nxqfaeed,V;PST,1.980124
6881,xone,xoned,V;PST,1.107895
6882,euyc,euyced,V;PST,1.3791898
6883,tird,tirded,V;PST,0.7016055
6884,clueter,cluetered,V;PST,0.9773861
6885,izoemzdmne,izoemzdmned,V;PST,2.3139386
6886,vwgatiun,vwgatiuned,V;PST,1.1650583
6887,rampme,rampmed,V;PST,1.1499141
6888,rbsizt,rbsizted,V;PST,1.3652703
6889,skmn,skmn,V;PST,1.7944142
6890,shodldsr,shodldsred,V;PST,1.7173139
6891,spgeyh,spgeyhed,V;PST,1.071406
6892,impxegile,impxegiled,V;PST,1.8322539
6893,uivm,uivmed,V;PST,0.7941914
6894,wrlcome,wrlcomed,V;PST,1.6434673
6895,pkrsfvere,pkrsfvered,V;PST,2.2389576
6896,sirzqe,sirzqed,V;PST,1.5344222
6897,regrer,regrered,V;PST,0.87238055
6898,rotkye,rotkyed,V;PST,1.00569
6899,repezt,repezted,V;PST,1.291079
6900,xvat,xvatted,V;PST,1.7926791
6901,szledvuime,szledvuimed,V;PST,1.6831731
6902,doukt,doukted,V;PST,0.7211004
6903,ffvcd,ffvcded,V;PST,1.927151
6904,jnip,jnipped,V;PST,0.9782842
6905,mafket,mafketed,V;PST,1.663944
6906,clip,clipped,V;PST,0.6916265
6907,vonl,vonled,V;PST,1.0326614
6908,exeicgse,exeicgsed,V;PST,1.5119841
6909,rave,raved,V;PST,0.7357883
6910,contfvt,contfvted,V;PST,1.7648996
6911,aaouvt,aaouvted,V;PST,1.0576276
6912,jlru,jlrued,V;PST,2.230659
6913,bsksd,bsksded,V;PST,0.8204828
6914,fbfmp,fbfmpped,V;PST,2.5502274
6915,iwagine,iwagined,V;PST,1.3960062
6916,dhtect,dhtected,V;PST,1.2753041
6917,cufd,cufded,V;PST,0.95439434
6918,rwgflfhe,rwgflfhed,V;PST,1.6203083
6919,coawctt,coawctted,V;PST,1.2786024
6920,featcxr,featcxred,V;PST,1.4200542
6921,mola,molaed,V;PST,1.3959103
6922,suvzless,suvzlessed,V;PST,1.2095501
6923,pwzmiye,pwzmiyed,V;PST,1.1952404
6924,tat,tatted,V;PST,0.68911046
6925,fiip,fiipped,V;PST,1.1316055
6926,prosope,prosoped,V;PST,1.0269796
6927,mimic,mimicked,V;PST,0.78599393
6928,obst,obst,V;PST,1.979797
6929,ptn,ptnned,V;PST,1.1534326
6930,refuse,refused,V;PST,0.7481902
6931,cendenkraee,cendenkraeed,V;PST,2.059142
6932,yqigdw,yqigdwed,V;PST,1.7157671
6933,natard,natarded,V;PST,0.7331279
6934,aqoog,aqooged,V;PST,1.8507272
6935,ougdz,ougdzd,V;PST,2.163167
6936,tvte,tvted,V;PST,1.3175029
6937,iosx,iosxed,V;PST,1.3033048
6938,acqlocate,acqlocated,V;PST,1.2105252
6939,sjhgm,sjhgmd,V;PST,2.1772566
6940,inkicaae,inkicaaed,V;PST,1.6547062
6941,slqfh,slqfhed,V;PST,1.9273477
6942,wpmp,wpmped,V;PST,1.0571098
6943,elfcalpclle,elfcalpclled,V;PST,1.9552888
6944,flgar,flgared,V;PST,0.8653746
6945,ddswzwe,ddswzwed,V;PST,1.6967133
6946,liyt,liyted,V;PST,0.9184669
6947,trehsuee,trehsueed,V;PST,1.5582268
6948,snort,snorted,V;PST,0.7050135
6949,lop,loped,V;PST,1.4781674
6950,apprutkh,apprutkhed,V;PST,1.4314885
6951,struqrle,struqrled,V;PST,1.6483647
6952,apckmjlqsh,apckmjlqshed,V;PST,2.0989256
6953,alicz,aliczed,V;PST,0.8141837
6954,erict,ericted,V;PST,0.7563513
6955,oxcz,oxczd,V;PST,2.0261214
6956,suag,suagged,V;PST,1.1462376
6957,sxjhtyze,sxjhtyzed,V;PST,1.3535702
6958,cjzoand,cjzoanded,V;PST,1.0267682
6959,sgck,sgcked,V;PST,1.0274785
6960,moutg,moutged,V;PST,0.82091546
6961,timp,timpd,V;PST,1.5844153
6962,fnulr,fnulred,V;PST,1.4009427
6963,root,rooted,V;PST,0.70250785
6964,pbn,pbnged,V;PST,1.7644511
6965,anvo,anvoed,V;PST,1.5925686
6966,cekebyaje,cekebyajed,V;PST,1.3805859
6967,hiplwk,hiplwked,V;PST,1.5022563
6968,mnpk,mnpked,V;PST,2.4341538
6969,xjmxnd,xjmxnded,V;PST,1.6866537
6970,slyed,slyd,V;PST,2.0105984
6971,chily,chilyed,V;PST,1.5136554
6972,mtsr,mtsred,V;PST,2.091802
6973,vdv,vdved,V;PST,1.7577747
6974,omuse,omused,V;PST,1.1558514
6975,remain,remained,V;PST,0.6931227
6976,tlrtuqe,tlrtuqed,V;PST,2.0874054
6977,giulpp,giulpped,V;PST,1.2296388
6978,buug,buugged,V;PST,0.92055976
6979,casmraee,casmraeed,V;PST,1.7384247
6980,eiuyite,eiuyited,V;PST,1.5975845
6981,gloqe,gloqed,V;PST,1.4240836
6982,accqad,accqaded,V;PST,0.87632585
6983,qgyng,qgynged,V;PST,2.753634
6984,hlard,hlarded,V;PST,0.71655107
6985,nkaben,nkabened,V;PST,0.9938026
6986,hyyjtheoide,hyyjtheoided,V;PST,1.8454257
6987,scrtsch,scrtsched,V;PST,1.1010573
6988,dwqate,dwqated,V;PST,1.412573
6989,emplvy,emplvyed,V;PST,1.8671837
6990,dula,dulaed,V;PST,1.4020898
6991,kojl,kojled,V;PST,1.2504183
6992,conprol,conprolled,V;PST,0.7738821
6993,gpel,gpeled,V;PST,0.7582721
6994,oevq,oevqed,V;PST,1.5555508
6995,axalyje,axalyjed,V;PST,1.3584132
6996,scjn,scjnned,V;PST,1.5541261
6997,fppck,fppcked,V;PST,0.7556556
6998,repylge,repylged,V;PST,2.0128033
6999,zofbqfy,zofbqfied,V;PST,1.7198303
7000,svfcsfy,svfcsfied,V;PST,2.0349994
7001,pitch,pitched,V;PST,0.6968273
7002,seaeyt,seaeyted,V;PST,1.4572759
7003,coeroe,coeroed,V;PST,0.7962996
7004,xicap,xicapped,V;PST,1.0486923
7005,nrdqre,nrdqred,V;PST,1.9943211
7006,thwill,thwilled,V;PST,0.9531196
