,src,tgt,tag,length,loss
0,fpvure,fpvured,V;PST,8,7.9439297
5798,ganay,ganaied,V;PST,8,8.040584
5799,aiu,aiued,V;PST,6,6.1370125
5800,stidl,stidled,V;PST,8,14.440129
5801,gixth,gixthed,V;PST,8,6.4424953
5802,mictocwame,mictocwamed,V;PST,12,21.448505
5803,pukqtzre,pukqtzred,V;PST,10,18.09069
5804,leod,leot,V;PST,5,11.489691
5805,wuajk,wuajked,V;PST,8,7.449568
5806,pvrnce,pvrnced,V;PST,8,9.6309805
5807,sgpzrvibe,sgpzrvibed,V;PST,11,18.686333
5808,dssiuave,dssiuaved,V;PST,10,12.792269
5809,frown,frowned,V;PST,8,6.290167
5810,eheoge,eheoged,V;PST,8,9.02369
5811,clwim,clwimed,V;PST,8,8.78478
5812,threaten,threatened,V;PST,11,7.881048
5813,illcstyate,illcstyated,V;PST,12,25.209602
5814,viagt,viagted,V;PST,8,6.130248
5815,shgner,shgnered,V;PST,9,9.152533
5816,klrvg,klrvged,V;PST,8,19.566853
5817,ikabe,ikabed,V;PST,7,8.768433
5818,rdheroe,rdheroed,V;PST,9,12.168755
5819,ghsy,ghsyd,V;PST,6,12.85255
5820,bmyy,bmyyed,V;PST,7,8.878587
5821,rlug,rlugged,V;PST,8,6.3628435
5822,proyect,proyected,V;PST,10,9.351725
5823,raloher,ralohered,V;PST,10,9.221521
5824,cbhfker,cbhfkered,V;PST,10,16.361048
5825,ofjqq,ofjqqed,V;PST,8,13.279919
5826,bxrjow,bxrjowed,V;PST,9,9.924772
5827,rab,rabbed,V;PST,7,5.1334968
5828,ocaaq,ocaaqed,V;PST,8,10.481852
5829,pej,pejed,V;PST,6,5.420348
5830,canyxl,canyxled,V;PST,9,12.696831
5831,ilfsunice,ilfsuniced,V;PST,11,23.077015
5832,rnys,rnysd,V;PST,6,12.53711
5833,ghicn,ghicned,V;PST,8,7.2597804
5834,petitdon,petitdoned,V;PST,11,19.375923
5835,anqwv,anqwvd,V;PST,7,17.00434
5836,flft,flftted,V;PST,8,11.821296
5837,lise,liseed,V;PST,7,10.054009
5838,praftnt,praftnted,V;PST,10,10.474718
5839,fook,fooked,V;PST,7,5.3066673
5840,dhixlme,dhixlmed,V;PST,9,10.620075
5841,nran,nraned,V;PST,7,8.987478
5842,cnmpwehgnd,cnmpwehgnded,V;PST,13,33.363903
5843,twqse,twqsed,V;PST,7,6.5571365
5844,station,stationed,V;PST,10,7.071074
5845,swivel,swiveled,V;PST,9,6.820881
5846,battom,battomed,V;PST,9,7.1179514
5847,crowl,crowled,V;PST,8,5.7739863
5848,pzaqtime,pzaqtimed,V;PST,10,17.30757
5849,occur,occurred,V;PST,9,6.7814403
5850,dhop,dhopped,V;PST,8,10.465609
5851,graxt,graxted,V;PST,8,6.3217034
5852,uulhz,uulhzed,V;PST,8,10.470055
5853,ohyvt,ohyvted,V;PST,8,9.89115
5854,subqfnt,subqfnted,V;PST,10,19.905537
5855,bpastom,bpastomed,V;PST,10,7.2206373
5856,pblae,pblaed,V;PST,7,5.640985
5857,okngment,okngmented,V;PST,11,15.979227
5858,jnik,jniked,V;PST,7,6.7145705
5859,sweeten,sweetened,V;PST,10,7.722955
5860,sqifth,sqifthed,V;PST,9,17.477043
5861,nestle,nestled,V;PST,8,5.563453
5862,rhaml,rhamled,V;PST,8,7.4805374
5863,breitre,breitred,V;PST,9,6.8886313
5864,dcqpurb,dcqpurbed,V;PST,10,22.31611
5865,gxnly,gxnlyed,V;PST,8,12.422998
5866,ovudwhicm,ovudwhicmed,V;PST,12,21.534185
5867,kgm,kgmd,V;PST,5,11.987431
5868,ianic,ianicked,V;PST,9,6.7645
5869,sejawk,sejawked,V;PST,9,15.9571
5870,spefb,spefbed,V;PST,8,7.046523
5871,evaysmfe,evaysmfed,V;PST,10,18.210232
5872,hjlqroate,hjlqroated,V;PST,11,21.135157
5873,trtw,trtwed,V;PST,7,6.3881674
5874,seize,seized,V;PST,7,5.2927604
5875,xlrz,xlrzed,V;PST,7,19.881186
5876,hrat,hrated,V;PST,7,7.4053288
5877,mkcbze,mkcbzed,V;PST,8,25.067526
5878,stunt,stunted,V;PST,8,5.7098913
5879,tow,towed,V;PST,6,4.165747
5880,rewejd,rewejded,V;PST,9,10.768162
5881,hahdqe,hahdqed,V;PST,8,14.166574
5882,slop,slopped,V;PST,8,5.8010235
5883,rytdeme,rytdemed,V;PST,9,9.3709955
5884,fangy,fangied,V;PST,8,6.5710897
5885,ebeaq,ebeaqed,V;PST,8,9.550243
5886,clamp,clamped,V;PST,8,5.482844
5887,rfacy,rfacyed,V;PST,8,12.448367
5888,chirf,chirfed,V;PST,8,10.585349
5889,clnkh,clnkhed,V;PST,8,9.416555
5890,ranx,ranxed,V;PST,7,7.6781077
5891,glowdfy,glowdfied,V;PST,10,11.822022
5892,uwnr,uwnrd,V;PST,6,11.083204
5893,rcir,rcirred,V;PST,8,6.586369
5894,asyure,asyured,V;PST,8,8.453535
5895,crfsk,crfskd,V;PST,7,13.873228
5896,cineiper,cineipered,V;PST,11,9.329833
5897,cmrfort,cmrforted,V;PST,10,21.396423
5898,coke,coked,V;PST,6,4.2739773
5899,sjuy,sjuyed,V;PST,7,9.040203
5900,allot,allotted,V;PST,9,8.608038
5901,defend,defended,V;PST,9,6.6187773
5902,ezpioie,ezpioied,V;PST,9,10.294
5903,molgm,molgmed,V;PST,8,9.925953
5904,tibhpen,tibhpened,V;PST,10,16.790894
5905,belcv,belcved,V;PST,8,6.746046
5906,prekorm,prekormed,V;PST,10,11.3825
5907,somertault,somertaulted,V;PST,13,14.11569
5908,eumor,eumored,V;PST,8,7.2153735
5909,rksposd,rksposded,V;PST,10,16.656406
5910,drvczss,drvczssed,V;PST,10,26.353477
5911,pafy,pafied,V;PST,7,5.5131145
5912,cce,cced,V;PST,5,6.3298736
5913,surzqy,surzqyed,V;PST,9,16.960133
5914,cfumble,cfumbled,V;PST,9,7.560183
5915,jettasin,jettasined,V;PST,11,10.646482
5916,service,serviced,V;PST,9,6.5965943
5917,asxp,asxpd,V;PST,6,14.196315
5918,cojproys,cojproysed,V;PST,11,14.350833
5919,flag,flagged,V;PST,8,5.562112
5920,squbre,squbred,V;PST,8,10.7355795
5921,gwgad,gwgaded,V;PST,8,8.508778
5922,ofskate,ofskated,V;PST,9,9.776705
5923,pemkxge,pemkxged,V;PST,9,13.210744
5924,sqioosh,sqiooshed,V;PST,10,13.01632
5925,gnkb,gnkbed,V;PST,7,19.209702
5926,kjss,kjssed,V;PST,7,15.9089
5927,stwcek,stwceked,V;PST,9,8.98552
5928,xile,xiled,V;PST,6,6.3374376
5929,tbwcbce,tbwcbced,V;PST,9,19.413982
5930,bungu,bungued,V;PST,8,7.7006154
5931,pvdksae,pvdksaed,V;PST,9,23.77311
5932,tenzdhgne,tenzdhgned,V;PST,11,23.37841
5933,cgvhnvl,cgvhnvled,V;PST,10,19.759401
5934,wrigyh,wrigyhed,V;PST,9,12.164482
5935,taamuqe,taamuqed,V;PST,9,10.33244
5936,rnsrqave,rnsrqaved,V;PST,10,21.169851
5937,byfafh,byfafhed,V;PST,9,11.472638
5938,syphm,syphmmed,V;PST,9,11.332071
5939,wqzse,wqzsed,V;PST,7,12.933507
5940,pdjtzhe,pdjtzhed,V;PST,9,14.399586
5941,dkgert,dkgerted,V;PST,9,13.563492
5942,comptte,comptted,V;PST,9,17.160595
5943,loyden,loydened,V;PST,9,10.903658
5944,seow,seowed,V;PST,7,5.9054036
5945,sfld,sflded,V;PST,7,6.891494
5946,frobt,frobted,V;PST,8,10.417036
5947,guzzle,guzzled,V;PST,8,6.8633065
5948,dearhn,dearhned,V;PST,9,9.358945
5949,gzasannee,gzasanneed,V;PST,11,21.627659
5950,nioke,nioked,V;PST,7,6.5445633
5951,walzww,walzwwed,V;PST,9,14.162593
5952,homfit,homfitted,V;PST,10,15.743013
5953,duocourage,duocouraged,V;PST,12,16.30239
5954,hcflep,hcflepped,V;PST,10,11.433057
5955,oppress,oppressed,V;PST,10,8.114159
5956,pedux,peduxed,V;PST,8,8.09717
5957,drddie,drddied,V;PST,8,10.799583
5958,cugwizn,cugwizned,V;PST,10,11.993706
5959,btqk,btqked,V;PST,7,12.391555
5960,rock,rocked,V;PST,7,4.877704
5961,hkdtoe,hkdtoed,V;PST,8,18.673462
5962,nouydive,nouydived,V;PST,10,16.312088
5963,drbll,drblled,V;PST,8,10.526792
5964,adclnt,adclnted,V;PST,9,14.31954
5965,uuerx,uuerxd,V;PST,7,19.680239
5966,rxnuz,rxnuzd,V;PST,7,14.017096
5967,hack,hacked,V;PST,7,4.821542
5968,snore,snored,V;PST,7,5.0013614
5969,ivng,ivnged,V;PST,7,8.644893
5970,mos,mosed,V;PST,6,7.0252976
5971,chfm,chfmed,V;PST,7,9.896706
5972,nareate,nareated,V;PST,9,6.517407
5973,pone,poned,V;PST,6,4.5673013
5974,lumn,lumned,V;PST,7,5.7224402
5975,vvrd,vvrded,V;PST,7,7.925686
5976,cluoter,cluotered,V;PST,10,8.219173
5977,iitinivnte,iitinivnted,V;PST,12,25.060987
5978,vacwfion,vacwfioned,V;PST,11,15.471312
5979,rtmbue,rtmbued,V;PST,8,13.412036
5980,rzumst,rzumsted,V;PST,9,9.290339
5981,satd,satd,V;PST,5,6.5784974
5982,shofldar,shofldared,V;PST,11,13.971158
5983,sfsrch,sfsrched,V;PST,9,17.293545
5984,improvise,improvised,V;PST,11,8.009976
5985,fjud,fjuded,V;PST,7,10.391208
5986,wdlcome,wdlcomed,V;PST,9,15.715259
5987,peiszvere,peiszvered,V;PST,11,14.382279
5988,sfrzle,sfrzled,V;PST,8,12.091125
5989,rebver,rebvered,V;PST,9,9.403979
5990,rjqete,rjqeted,V;PST,8,13.760795
5991,ripext,ripexted,V;PST,9,9.257307
5992,dhft,dhftted,V;PST,8,13.013674
5993,strsamlxne,strsamlxned,V;PST,12,19.849895
5994,uotst,uotsted,V;PST,8,5.9234877
5995,petex,petexed,V;PST,8,9.049004
5996,tnxp,tnxpped,V;PST,8,9.197769
5997,markbt,markbted,V;PST,9,9.7277
5998,cfip,cfipped,V;PST,8,6.264093
5999,powl,powled,V;PST,7,5.2190404
6000,edyrcrse,edyrcrsed,V;PST,10,14.190272
6001,pavl,pavld,V;PST,6,9.679501
6002,cpnsest,cpnsested,V;PST,10,14.51657
6003,amount,amounted,V;PST,9,14.638092
6004,tyrk,tyrked,V;PST,7,5.912687
6005,jruqh,jruqhed,V;PST,8,18.156464
6006,svrmp,svrmpped,V;PST,9,11.788562
6007,ikagive,ikagived,V;PST,9,13.642917
6008,detoct,detocted,V;PST,9,6.9530363
6009,cuff,cuffed,V;PST,7,4.9413276
6010,roguhaje,roguhajed,V;PST,10,12.605693
6011,coutcnt,coutcnted,V;PST,10,12.32483
6012,fetther,fetthered,V;PST,10,7.3475785
6013,molb,molbed,V;PST,7,11.1052265
6014,supjgess,supjgessed,V;PST,11,17.184032
6015,precide,precided,V;PST,9,6.6995363
6016,tqe,tqeted,V;PST,7,10.202004
6017,ufip,ufipped,V;PST,8,5.992894
6018,plymope,plymoped,V;PST,9,8.499908
6019,mxgqv,mxgqvked,V;PST,9,29.490217
6020,ctit,ctit,V;PST,5,6.0350466
6021,rewuwe,rewuwed,V;PST,8,8.00755
6022,cxngesgrate,cxngesgrated,V;PST,13,20.157673
6023,yuhlww,yuhlwwed,V;PST,9,17.117983
6024,kegahd,kegahded,V;PST,9,13.185084
6025,pyzqa,pyzqaed,V;PST,8,12.680311
6026,ekiue,ekiued,V;PST,7,7.1302643
6027,mvtc,mvtcd,V;PST,6,26.498922
6028,jysv,jysved,V;PST,7,15.35788
6029,aqeliuote,aqeliuoted,V;PST,11,15.602153
6030,qdbce,qdbced,V;PST,7,19.685987
6031,isdiiate,isdiiated,V;PST,10,11.064059
6032,spanh,spanhed,V;PST,8,5.6774783
6033,wiod,wioded,V;PST,7,5.3509216
6034,eqgcirlwjhe,eqgcirlwjhed,V;PST,13,37.587955
6035,float,floated,V;PST,8,5.5445
6036,dntfroe,dntfroed,V;PST,9,19.139055
6037,lbnk,lbnked,V;PST,7,9.878679
6038,tqeakure,tqeakured,V;PST,10,14.388629
6039,sytrt,sytrted,V;PST,8,8.008375
6040,xow,xowed,V;PST,6,6.126362
6041,azmqoach,azmqoached,V;PST,11,17.086359
6042,szruugle,szruugled,V;PST,10,13.090179
6043,accomplish,accomplished,V;PST,13,12.4004135
6044,txpct,txpcted,V;PST,8,7.7602916
6045,mxshk,mxshked,V;PST,8,21.393436
6046,kkse,kksed,V;PST,6,9.168869
6047,sjlg,sjlgged,V;PST,8,7.9504504
6048,sanigkze,sanigkzed,V;PST,10,16.22478
6049,cvmdand,cvmdanded,V;PST,10,23.273247
6050,scfh,scfhed,V;PST,7,10.4473095
6051,rkfth,rkfthed,V;PST,8,11.721613
6052,rfmi,rfmid,V;PST,6,10.692833
6053,faukt,faukted,V;PST,8,6.4855976
6054,noot,nooted,V;PST,7,4.8385406
6055,iail,iailed,V;PST,7,4.8625455
6056,celwbyahe,celwbyahed,V;PST,11,19.685345
6057,hijapk,hijapked,V;PST,9,7.939984
6058,mvci,mvcied,V;PST,7,22.93791
6059,hemind,heminded,V;PST,9,6.8196034
6060,pfw,pfwded,V;PST,7,15.62822
6061,speed,sped,V;PST,5,3.945101
6062,qhwle,qhwleed,V;PST,8,14.683068
6063,qast,qasted,V;PST,7,8.664333
6064,cem,cemed,V;PST,6,5.674364
6065,wodne,wodned,V;PST,7,7.3901367
6066,remrin,remrined,V;PST,9,8.160847
6067,tobture,tobtured,V;PST,9,21.527874
6068,gwlsbp,gwlsbped,V;PST,9,13.180151
6069,czmg,czmgged,V;PST,8,10.605823
6070,cascraie,cascraied,V;PST,10,11.904537
6071,edysane,edysaned,V;PST,9,11.299736
6072,gloje,glojed,V;PST,7,7.057579
6073,accord,accorded,V;PST,9,6.959416
6074,wkylg,wkylged,V;PST,8,9.834294
6075,kbapd,kbapded,V;PST,8,18.708649
6076,neatrn,neatrned,V;PST,9,8.044098
6077,hyrqxheuice,hyrqxheuiced,V;PST,13,26.725681
6078,snrwneh,snrwnehed,V;PST,10,9.769244
6079,dobate,dobated,V;PST,8,12.27033
6080,empcsy,empcsyed,V;PST,9,15.3831835
6081,duxm,duxmed,V;PST,7,8.351438
6082,keel,keeled,V;PST,7,6.0843678
6083,contmol,contmolled,V;PST,11,11.657437
6084,qres,qresed,V;PST,7,9.529828
6085,leek,leeked,V;PST,7,5.0696974
6086,apalyze,apalyzed,V;PST,9,9.825931
6087,uwin,uwinned,V;PST,8,9.009986
6088,flicm,flicmed,V;PST,8,6.367864
6089,rjseqte,rjseqted,V;PST,9,12.324227
6090,zhmkrfy,zhmkrfied,V;PST,10,20.645632
6091,sazcsfy,sazcsfied,V;PST,10,11.730405
6092,vipch,vipched,V;PST,8,5.8560476
6093,seldzt,seldzted,V;PST,9,13.933162
6094,cozrne,cozrned,V;PST,8,7.474565
6095,uceap,uceapped,V;PST,9,11.455555
6096,nezmye,nezmyed,V;PST,8,11.456679
6097,tkqaql,tkqaqled,V;PST,9,18.197285
6098,ebsqod,ebsqoded,V;PST,9,8.760122
6099,klhu,klhu,V;PST,5,9.432802
6100,regputqr,regputqred,V;PST,11,16.455479
6101,roam,roamed,V;PST,7,4.8533278
6102,groajl,groajled,V;PST,9,8.02805
6103,qtuet,qtueted,V;PST,8,10.703004
6104,dmng,dmnged,V;PST,7,17.940554
6105,xnck,xncked,V;PST,7,13.538951
6106,cewer,cewered,V;PST,8,5.835267
6107,judgw,judgwd,V;PST,7,10.751741
6108,liqe,liqed,V;PST,6,5.730182
6109,gezup,gezuped,V;PST,8,11.949003
6110,qlear,qleared,V;PST,8,10.91822
6111,faud,faudd,V;PST,6,8.168598
6112,bvjy,bvjied,V;PST,7,14.656553
6113,aheomcte,aheomcted,V;PST,10,13.070714
6114,shred,shredded,V;PST,9,6.270815
6115,pkmm,pkmmed,V;PST,7,13.876103
6116,cwroo,cwrood,V;PST,7,11.893744
6117,robbit,robbited,V;PST,9,9.463275
6118,nasho,nashod,V;PST,7,6.044879
6119,scffiie,scffiied,V;PST,9,9.466969
6120,batmher,batmhered,V;PST,10,10.5406475
6121,sjnjwnch,sjnjwnched,V;PST,11,15.530074
6122,exwrzjt,exwrzjted,V;PST,10,16.606853
6123,casx,casxd,V;PST,6,12.038113
6124,ijpybnd,ijpybnded,V;PST,10,16.857092
6125,saaok,saaoked,V;PST,8,5.8634033
6126,bbstle,bbstled,V;PST,8,8.995754
6127,rxel,rxeled,V;PST,7,9.688352
6128,wpxrk,wpxrked,V;PST,8,12.902082
6129,thkgzle,thkgzled,V;PST,9,15.632412
6130,laztdh,laztdhed,V;PST,9,11.965626
6131,deodane,deodaned,V;PST,9,9.992349
6132,stepk,stepked,V;PST,8,6.6452045
6133,innlode,innloded,V;PST,9,8.045391
6134,xoxw,xoxwed,V;PST,7,9.38667
6135,fuky,fukyd,V;PST,6,12.181107
6136,wwebk,wwebked,V;PST,8,9.258411
6137,relefwe,relefwed,V;PST,9,8.7981615
6138,lacyh,lacyhed,V;PST,8,8.640592
6139,ajocogiae,ajocogiaed,V;PST,11,20.808632
6140,rhygc,rhygcd,V;PST,7,15.627982
6141,msretain,msretained,V;PST,11,13.114119
6142,smuvive,smuvived,V;PST,9,6.956942
6143,rxciprcdate,rxciprcdated,V;PST,13,23.857164
6144,luhkh,luhkhed,V;PST,8,10.687081
6145,xok,xoked,V;PST,6,7.4021087
6146,fipe,fiped,V;PST,6,4.2206993
6147,kiot,kiotted,V;PST,8,8.722441
6148,mtkqeed,mtkqeeded,V;PST,10,24.226753
6149,wvrdbjp,wvrdbjped,V;PST,10,20.7671
6150,flxnm,flxnmed,V;PST,8,9.559882
6151,iryud,iryuded,V;PST,8,10.156403
6152,xtve,xtved,V;PST,6,8.206132
6153,oxwel,oxwelled,V;PST,9,13.4041605
6154,grrhse,grrhsed,V;PST,8,14.938922
6155,bwkz,bwkzzed,V;PST,8,12.141767
6156,suffscjwe,suffscjwed,V;PST,11,22.457844
6157,montrbvr,montrbvred,V;PST,11,17.607412
6158,twfnd,twfndd,V;PST,7,12.700242
6159,remoet,remoeted,V;PST,9,10.047061
6160,skbm,skbmed,V;PST,7,9.772145
6161,roj,rojed,V;PST,6,7.320832
6162,anopciyxte,anopciyxted,V;PST,12,23.63339
6163,pyog,pyoged,V;PST,7,10.740065
6164,svhqu,svhqued,V;PST,8,13.032233
6165,intade,intaded,V;PST,8,8.368266
6166,gnag,gnagged,V;PST,8,5.719135
6167,rufole,rufoled,V;PST,8,6.701489
6168,zaze,zazed,V;PST,6,5.7259474
6169,quate,quated,V;PST,7,4.972281
6170,ddyxor,ddyxored,V;PST,9,11.523917
6171,screech,screeched,V;PST,10,7.230177
6172,eourry,eourried,V;PST,9,7.9691195
6173,hwsal,hwsaled,V;PST,8,16.28311
6174,menawe,menawed,V;PST,8,8.249544
6175,bbhyce,bbhyced,V;PST,8,13.813886
6176,barxarn,barxarned,V;PST,10,10.480237
6177,zeg,zeged,V;PST,6,8.108991
6178,snpe,snped,V;PST,6,8.021826
6179,cajopign,cajopigned,V;PST,11,13.53234
6180,dbyl,dbylt,V;PST,6,15.641303
6181,bwd,bwdd,V;PST,5,11.356399
6182,swocnh,swocnhed,V;PST,9,11.650239
6183,ppfch,ppfched,V;PST,8,11.247927
6184,dzrd,dzrded,V;PST,7,13.565279
6185,defltte,defltted,V;PST,9,9.689308
6186,fwen,fwened,V;PST,7,5.940979
6187,dole,doled,V;PST,6,4.459347
6188,plann,plannd,V;PST,7,10.462908
6189,pqplct,pqplcted,V;PST,9,16.712812
6190,assefhle,assefhled,V;PST,10,15.004261
6191,cyonngvfiit,cyonngvfiited,V;PST,14,27.286829
6192,zswg,zswged,V;PST,7,8.682338
6193,inywit,inywited,V;PST,9,10.091554
6194,crhlj,crhljd,V;PST,7,14.377904
6195,piqyure,piqyured,V;PST,9,13.839867
6196,banish,banished,V;PST,9,6.3695517
6197,utrum,utrummed,V;PST,9,6.322604
6198,pmgsbrve,pmgsbrved,V;PST,10,22.398127
6199,dud,duded,V;PST,6,10.683421
6200,rtos,rtosed,V;PST,7,8.399009
6201,behold,beheld,V;PST,7,14.4006605
6202,mivit,mivited,V;PST,8,5.977477
6203,dzjeat,dzjeated,V;PST,9,12.719372
6204,bije,bijed,V;PST,6,5.1042786
6205,ehcixnter,ehcixntered,V;PST,12,22.102516
6206,shwspr,shwspred,V;PST,9,12.0834675
6207,tbcx,tbcxed,V;PST,7,16.843697
6208,ghyl,ghyld,V;PST,6,9.684208
6209,reyn,reyned,V;PST,7,6.358051
6210,adaife,adaifed,V;PST,8,6.2548437
6211,dari,daried,V;PST,7,5.95339
6212,skidaddte,skidaddted,V;PST,11,13.395525
6213,colrar,colrared,V;PST,9,8.773264
6214,weiid,weiided,V;PST,8,8.640227
6215,paxtwmr,paxtwmred,V;PST,10,19.137218
6216,ogget,ogget,V;PST,6,6.046438
6217,sonp,sonped,V;PST,7,8.448781
6218,aao,aaoed,V;PST,6,6.611178
6219,hoikh,hoikhd,V;PST,7,13.252959
6220,eabow,eabowed,V;PST,8,6.831134
6221,dpstxsss,dpstxsssed,V;PST,11,17.848898
6222,taskle,taskled,V;PST,8,5.592986
6223,dtrse,dtrsed,V;PST,7,8.602898
6224,inizvwl,inizvwled,V;PST,10,20.407036
6225,woo,wooed,V;PST,6,4.1645713
6226,whrmpkr,whrmpkred,V;PST,10,13.853286
6227,ewaqe,ewaqed,V;PST,7,8.368088
6228,apprecfgre,apprecfgred,V;PST,12,14.458522
6229,dislide,dislided,V;PST,9,7.0731
6230,fwow,fwowed,V;PST,7,5.786995
6231,exalt,exalted,V;PST,8,5.7573495
6232,ctnlrkbube,ctnlrkbubed,V;PST,12,16.288742
6233,pianic,pianicked,V;PST,10,9.721936
6234,sopvce,sopvced,V;PST,8,11.847711
6235,scaijgp,scaijgped,V;PST,10,13.000439
6236,zhfeed,zhfeeded,V;PST,9,14.489385
6237,wxot,wxoted,V;PST,7,8.725031
6238,pgpe,pgped,V;PST,6,8.19808
6239,camu,camued,V;PST,7,7.290083
6240,emubdge,emubdged,V;PST,9,12.519584
6241,trrnhclpd,trrnhclpded,V;PST,12,26.97262
6242,teitce,teitced,V;PST,8,6.0000205
6243,fhyj,fhyjed,V;PST,7,9.444896
6244,qabti,qabtied,V;PST,8,12.3499365
6245,phvxve,phvxved,V;PST,8,17.321804
6246,moah,moahed,V;PST,7,9.45827
6247,daraen,daraened,V;PST,9,8.1917095
6248,prpqn,prpqnd,V;PST,7,19.34348
6249,tihgve,tihgved,V;PST,8,11.386765
6250,bltqr,bltqred,V;PST,8,11.152769
6251,bkoqn,bkoqned,V;PST,8,13.095081
6252,apbept,apbepted,V;PST,9,6.5435953
6253,jfngle,jfngled,V;PST,8,23.968485
6254,cooj,coojed,V;PST,7,6.462391
6255,combmwe,combmwed,V;PST,9,13.166982
6256,yezy,yezied,V;PST,7,9.680984
6257,xsit,xsited,V;PST,7,12.245768
6258,caee,caeed,V;PST,6,7.0726714
6259,pauln,paulnd,V;PST,7,10.701929
6260,senlw,senlwed,V;PST,8,11.063163
6261,abominate,abominated,V;PST,11,9.194471
6262,bhade,bhaded,V;PST,7,6.064181
6263,cwhvnd,cwhvnded,V;PST,9,13.058305
6264,fxcdge,fxcdged,V;PST,8,13.3951
6265,gnnw,gnnwed,V;PST,7,10.862036
6266,wxopqh,wxopqhed,V;PST,9,15.47523
6267,uqtnk,uqtnked,V;PST,8,13.778893
6268,sfanx,sfanxed,V;PST,8,10.750799
6269,ssbqe,ssbqed,V;PST,7,9.709192
6270,stoop,stooped,V;PST,8,5.6828113
6271,teancclrbe,teancclrbed,V;PST,12,24.903051
6272,eohd,eohded,V;PST,7,14.387673
6273,iow,iowed,V;PST,6,5.500508
6274,anvoumce,anvoumced,V;PST,10,11.621616
6275,mkgmm,mkgmmed,V;PST,8,19.651417
6276,dgsr,dgsrd,V;PST,6,13.939031
6277,cedy,cedied,V;PST,7,8.18025
6278,rgdc,rgdced,V;PST,7,6.534922
6279,sltuqte,sltuqted,V;PST,9,11.319433
6280,uzay,uzayed,V;PST,7,6.680289
6281,pile,piled,V;PST,6,4.291914
6282,nogoziate,nogoziated,V;PST,11,16.44836
6283,igcsyase,igcsyased,V;PST,10,16.534796
6284,petchjt,petchjted,V;PST,10,12.083385
6285,svus,svusbed,V;PST,8,11.503354
6286,eekt,eekted,V;PST,7,6.764876
6287,fldod,fldoded,V;PST,8,14.369659
6288,synezzsibe,synezzsibed,V;PST,12,18.754984
6289,hyx,hyxd,V;PST,5,12.802162
6290,vvnczish,vvnczished,V;PST,11,30.121557
6291,diapzr,diapzred,V;PST,9,9.941489
6292,ohin,ohinned,V;PST,8,9.7191515
6293,ocject,ocjected,V;PST,9,7.2505383
6294,exknacmte,exknacmted,V;PST,11,15.790657
6295,clutch,clutched,V;PST,9,6.3266115
6296,peauuame,peauuamed,V;PST,10,11.794813
6297,shefl,shefled,V;PST,8,8.148661
6298,ryfde,ryfded,V;PST,7,9.240781
6299,pkebeht,pkebehted,V;PST,10,10.769571
6300,gfqdmawe,gfqdmawed,V;PST,10,18.671026
6301,twttze,twttzed,V;PST,8,6.889477
6302,oubfax,oubfaxed,V;PST,9,11.707578
6303,eltimafe,eltimafed,V;PST,10,11.042358
6304,phojore,phojored,V;PST,9,11.177284
6305,rattle,rattled,V;PST,8,5.7226157
6306,brigcben,brigcbened,V;PST,11,15.387746
6307,vuoup,vuouped,V;PST,8,7.2070017
6308,paadte,paadted,V;PST,8,10.613155
6309,impmqmunt,impmqmunted,V;PST,12,21.292427
6310,hgxcgw,hgxcgwed,V;PST,9,16.346067
6311,dthm,dthmed,V;PST,7,13.344493
6312,wbrch,wbrched,V;PST,8,8.289696
6313,cfristvn,cfristvned,V;PST,11,15.324204
6314,btig,btiged,V;PST,7,12.133559
6315,zzot,zzotted,V;PST,8,8.831213
6316,dypemd,dypemded,V;PST,9,9.382923
6317,pwnk,pwnked,V;PST,7,15.87523
6318,hbuu,hbuued,V;PST,7,9.129869
6319,twilcle,twilcled,V;PST,9,9.267394
6320,esso,essoed,V;PST,7,5.004782
6321,bvhs,bvhsed,V;PST,7,16.23822
6322,mslht,mslhted,V;PST,8,19.289532
6323,persomify,persomified,V;PST,12,10.518166
6324,ppzvze,ppzvzed,V;PST,8,17.60159
6325,ptyn,ptynned,V;PST,8,10.683021
6326,fojl,fojled,V;PST,7,8.553004
6327,distrkbute,distrkbuted,V;PST,12,14.043486
6328,cwfx,cwfxed,V;PST,7,10.640879
6329,cgat,cgated,V;PST,7,5.7550945
6330,holu,holud,V;PST,6,9.438466
6331,gohsx,gohsxd,V;PST,7,15.431819
6332,fewwure,fewwured,V;PST,9,12.173015
6333,kbjus,kbjusd,V;PST,7,22.694565
6334,ivstrkvt,ivstrkvted,V;PST,11,20.571182
6335,ubid,ubided,V;PST,7,5.2269
6336,jicf,jicfd,V;PST,6,9.235183
6337,trum,trummed,V;PST,8,5.543338
6338,tvougt,tvougted,V;PST,9,9.981987
6339,ycrq,ycrqd,V;PST,6,14.39943
6340,walue,walued,V;PST,7,4.9691396
6341,nbxo,nbxoed,V;PST,7,13.533161
6342,enlizre,enlizred,V;PST,9,14.966262
6343,rogqqr,rogqqred,V;PST,9,18.360132
6344,gamq,gamqd,V;PST,6,11.145079
6345,lcxwr,lcxwred,V;PST,8,16.136433
6346,pxnt,pxnted,V;PST,7,6.8662434
6347,hprden,hprdened,V;PST,9,18.249685
6348,ewteume,ewteumed,V;PST,9,11.43938
6349,maefqr,maefqred,V;PST,9,17.833445
6350,hons,honsed,V;PST,7,7.5462227
6351,ehuel,ehueled,V;PST,8,7.0983133
